commit_id,commit_time,commit_message,author
3e7b47e,2023-03-18 17:17:07,add unit tests,lvasiliev
2708ccc,2023-03-18 21:19:34,optimize performance,ekuznetsova
3464262,2023-03-18 16:16:26,add unit tests,abelov
5724a85,2023-03-18 09:56:55,add unit tests,aivanov
13302c7,2023-03-18 01:50:09,update documentation,dsmisnov
14075b4,2023-03-18 17:35:28,fix bug,aivanov
e73179d,2023-03-18 23:56:22,update dependencies,aivanov
a11e45e,2023-03-18 21:00:16,fix bugs,mpetrova
289554f,2023-03-18 21:19:28,optimize performance,aivanov
bcf7b39,2023-03-18 15:30:49,add feature,aivanov
7c3568d,2023-03-18 18:41:27,implement new design,lvasiliev
3f02eef,2023-03-18 15:50:07,improve user experience,nsokolov
d0faa12,2023-03-18 14:27:06,implement new design,mpetrova
dbaca7a,2023-03-18 20:17:53,add feature,abelov
d2cbcb4,2023-03-18 00:53:22,implement new design,okozlova
ed0f49b,2023-03-18 10:27:05,add unit tests,lvasiliev
836dd4a,2023-03-18 13:23:15,fix issue,aivanov
522694c,2023-03-18 14:23:01,refactor code,knikolaeva
112cf84,2023-03-18 15:55:17,update dependencies,aivanov
ce74db2,2023-03-18 12:25:21,fix bug,mpetrova
638b091,2023-03-18 15:24:30,add unit tests,knikolaeva
37ab65b,2023-03-18 21:19:09,fix bugs,ekuznetsova
4975758,2023-03-18 13:58:35,refactor code,mpetrova
4673c75,2023-03-18 21:38:55,implement new design,aivanov
995ee1c,2023-03-18 16:53:41,implement new design,ekuznetsova
2f1b82b,2023-03-18 00:24:38,update documentation,nsokolov
38ec32f,2023-03-18 18:05:32,fix bug in module,abelov
a90168f,2023-03-18 19:59:46,fix bug,ekuznetsova
2fe26c7,2023-03-18 23:34:18,update documentation,knikolaeva
5d65e99,2023-03-18 16:01:41,update documentation,mpetrova
a373ca6,2023-03-18 15:17:06,fix bug in module,pzaitsev
07381d9,2023-03-18 15:13:28,improve user experience,okozlova
a39b3e9,2023-03-18 21:09:29,fix bug,mpetrova
cf7785a,2023-03-18 13:24:12,fix bug in module,aivanov
3f93e10,2023-03-18 01:26:51,implement new design,okozlova
ff72c7f,2023-03-18 00:23:09,fix bugs,abelov
66c456e,2023-03-18 21:38:45,add feature,lvasiliev
4163117,2023-03-18 07:25:13,update documentation,nsokolov
e737f15,2023-03-18 08:11:01,add feature,knikolaeva
732d605,2023-03-18 14:15:05,add feature,knikolaeva
112bf13,2023-03-18 10:36:06,add feature,aivanov
07e5ef0,2023-03-18 07:24:59,fix bug in module,aivanov
7a4af4a,2023-03-18 09:36:36,update documentation,ekuznetsova
4cdb78e,2023-03-18 16:01:07,update documentation,okozlova
2e2365b,2023-03-18 14:21:50,add unit tests,okozlova
1c46234,2023-03-18 16:22:03,implement new design,dsmisnov
cc459ef,2023-03-18 11:39:26,update dependencies,aivanov
b3c0f58,2023-03-18 13:32:07,fix bugs,knikolaeva
a4415fc,2023-03-18 11:51:10,optimize performance,abelov
34865fd,2023-03-18 20:31:59,add feature,nsokolov
dc457f1,2023-03-18 11:37:36,improve user experience,mpetrova
1d84de4,2023-03-18 22:39:29,fix bugs,okozlova
832fca0,2023-03-18 22:11:31,fix bug,pzaitsev
60b5528,2023-03-18 01:21:09,add feature,ekuznetsova
273af0c,2023-03-18 17:52:53,add unit tests,abelov
bc4f144,2023-03-18 16:02:13,optimize performance,mpetrova
cfdd194,2023-03-18 07:06:02,add feature,knikolaeva
fdfb562,2023-03-18 19:38:00,refactor code,nsokolov
8ac1721,2023-03-18 20:50:49,add feature,nsokolov
fdd137d,2023-03-18 17:09:35,fix bug,ekuznetsova
bd1bf04,2023-03-18 10:14:46,fix bugs,dsmisnov
abe3c1f,2023-03-18 01:58:02,update dependencies,aivanov
6cab9a4,2023-03-18 09:50:43,fix bugs,lvasiliev
3406c42,2023-03-18 18:31:00,add feature,lvasiliev
162865e,2023-03-18 09:15:28,fix issue,lvasiliev
0506a2a,2023-03-18 14:29:26,fix bugs,knikolaeva
d8e0dc1,2023-03-18 18:50:43,add feature,lvasiliev
6775771,2023-03-18 14:45:58,improve user experience,knikolaeva
9769fcc,2023-03-18 17:27:30,update dependencies,nsokolov
e22ef92,2023-03-18 14:41:41,improve user experience,knikolaeva
e2616a0,2023-03-18 15:26:18,fix bug,okozlova
9ce0123,2023-03-18 17:57:20,fix bug,nsokolov
a435ef9,2023-03-18 09:42:07,add unit tests,pzaitsev
626183e,2023-03-18 09:52:01,update documentation,okozlova
50bd723,2023-03-18 18:29:56,refactor code,dsmisnov
5ae3f15,2023-03-18 11:06:09,fix bug in module,aivanov
8344f11,2023-03-18 08:42:08,improve user experience,pzaitsev
2fa45de,2023-03-18 11:35:30,implement new design,ekuznetsova
7acab90,2023-03-18 10:54:03,add unit tests,pzaitsev
9b050f8,2023-03-18 20:13:49,update dependencies,knikolaeva
257c49b,2023-03-18 00:20:19,refactor code,pzaitsev
58011a8,2023-03-18 08:26:46,improve user experience,abelov
79fa1ac,2023-03-18 01:47:44,fix bug,okozlova
4900f7c,2023-03-18 00:14:52,fix bug,dsmisnov
568a497,2023-03-18 20:58:04,fix issue,lvasiliev
1210920,2023-03-18 09:31:11,update dependencies,aivanov
e068d3a,2023-03-18 16:41:42,update documentation,nsokolov
3b45dfb,2023-03-18 22:27:15,optimize performance,knikolaeva
fa327eb,2023-03-18 07:57:34,implement new design,mpetrova
76c5bbf,2023-03-18 22:41:49,fix bug,ekuznetsova
5006a65,2023-03-18 13:39:15,add unit tests,lvasiliev
1e7c247,2023-03-18 00:03:56,fix bug in module,aivanov
ad01482,2023-03-18 01:58:37,optimize performance,knikolaeva
d3b7c23,2023-03-18 09:23:21,optimize performance,nsokolov
e50e737,2023-03-18 08:51:50,fix bug in module,dsmisnov
4b40c0b,2023-03-18 19:43:44,fix bug,knikolaeva
4b5f444,2023-03-18 11:05:50,fix bug,lvasiliev
492bc9f,2023-03-18 10:58:27,refactor code,mpetrova
734bfd5,2023-03-18 13:31:01,optimize performance,dsmisnov
4bbba65,2023-03-18 18:40:17,fix bug in module,aivanov
a6da82d,2023-03-18 10:53:46,implement new design,lvasiliev
468b166,2023-03-18 12:55:01,implement new design,pzaitsev
d92b713,2023-03-18 21:57:00,add unit tests,mpetrova
33727d4,2023-03-18 13:48:53,update dependencies,dsmisnov
be47853,2023-03-18 17:53:16,add feature,mpetrova
81e4b49,2023-03-18 23:31:12,optimize performance,lvasiliev
3bd906f,2023-03-18 20:05:24,update dependencies,okozlova
7b75bf2,2023-03-18 19:02:31,fix bugs,okozlova
28492ba,2023-03-18 20:40:41,update dependencies,pzaitsev
3a09c8d,2023-03-18 01:15:41,add unit tests,abelov
ad0ccc1,2023-03-18 22:28:19,fix bug in module,nsokolov
163f06c,2023-03-18 12:46:17,improve user experience,dsmisnov
504359d,2023-03-18 07:50:19,update documentation,knikolaeva
522d282,2023-03-18 12:28:51,refactor code,nsokolov
d279c99,2023-03-18 12:53:16,improve user experience,aivanov
f8218a2,2023-03-18 20:47:35,fix bugs,ekuznetsova
2ea68e1,2023-03-18 09:18:02,improve user experience,ekuznetsova
71438a8,2023-03-18 13:48:44,fix bug in module,mpetrova
080350e,2023-03-18 07:35:24,fix bug in module,knikolaeva
5f940ae,2023-03-18 15:39:43,fix bugs,dsmisnov
a156fdb,2023-03-18 15:38:28,update dependencies,abelov
32b0292,2023-03-18 23:20:39,add unit tests,knikolaeva
0ec01f1,2023-03-18 11:03:34,add unit tests,mpetrova
4812787,2023-03-18 16:08:54,refactor code,nsokolov
22ac329,2023-03-18 20:23:59,fix bug in module,dsmisnov
7af5476,2023-03-18 22:59:51,fix bug in module,nsokolov
36fd8dd,2023-03-18 14:24:14,improve user experience,mpetrova
b914c7c,2023-03-18 23:38:51,update documentation,mpetrova
02dbf36,2023-03-18 00:43:16,fix issue,mpetrova
5d6d30a,2023-03-18 21:44:38,fix bug in module,nsokolov
7b16cd7,2023-03-18 07:49:05,fix bugs,abelov
dac43fb,2023-03-18 12:44:26,optimize performance,pzaitsev
dd930fc,2023-03-18 18:43:35,add feature,abelov
556b398,2023-03-18 21:18:43,optimize performance,abelov
2097236,2023-03-18 01:06:44,add unit tests,ekuznetsova
275b696,2023-03-18 12:23:33,fix bug,pzaitsev
e1eeec9,2023-03-18 07:25:01,update documentation,lvasiliev
bea7c8b,2023-03-18 21:19:24,fix bugs,mpetrova
59d5a94,2023-03-18 16:15:31,fix bug in module,abelov
702573c,2023-03-18 21:02:16,improve user experience,knikolaeva
ff7c6d4,2023-03-18 07:10:38,add feature,abelov
c0d83dc,2023-03-18 08:47:26,fix bug,knikolaeva
76a449f,2023-03-18 12:25:27,update documentation,pzaitsev
8e80608,2023-03-18 20:31:57,add feature,mpetrova
6b2a161,2023-03-18 07:12:01,optimize performance,mpetrova
cc294cc,2023-03-18 13:20:13,add feature,abelov
576e4e0,2023-03-18 08:04:21,add feature,knikolaeva
fa58169,2023-03-18 07:27:50,update dependencies,nsokolov
ac59651,2023-03-18 12:13:58,fix bug,knikolaeva
5d41da5,2023-03-18 08:06:35,add feature,aivanov
eec4e90,2023-03-18 00:41:56,fix issue,okozlova
1fc54b4,2023-03-18 09:26:47,add unit tests,knikolaeva
087c1ae,2023-03-18 14:29:01,update documentation,dsmisnov
8081757,2023-03-18 18:24:18,add feature,okozlova
d07c20c,2023-03-18 10:08:18,fix bug,lvasiliev
109be00,2023-03-18 20:03:31,refactor code,okozlova
5845024,2023-03-18 00:44:26,optimize performance,lvasiliev
bef14b6,2023-03-18 01:04:10,fix bug,okozlova
902be3d,2023-03-18 12:49:30,add unit tests,dsmisnov
7b54ed4,2023-03-18 15:50:22,add feature,abelov
2eac204,2023-03-18 16:40:47,implement new design,okozlova
4cc64b9,2023-03-18 14:41:13,add feature,lvasiliev
dd0d718,2023-03-18 09:56:27,implement new design,dsmisnov
7cd8360,2023-03-18 01:28:39,fix bug in module,lvasiliev
1fbca9a,2023-03-18 15:34:34,update documentation,okozlova
604d197,2023-03-18 07:57:35,fix bug in module,lvasiliev
387388b,2023-03-18 16:39:22,fix issue,mpetrova
db50b0d,2023-03-18 08:42:04,add unit tests,mpetrova
003b0bf,2023-03-18 08:54:22,fix bug in module,nsokolov
ad5f607,2023-03-18 00:05:49,fix bug in module,aivanov
44869d0,2023-03-18 01:07:44,fix bug,knikolaeva
773b637,2023-03-18 00:52:52,fix bug in module,nsokolov
92af5b5,2023-03-18 23:00:30,refactor code,abelov
dc31351,2023-03-18 10:15:06,refactor code,abelov
33bc5ad,2023-03-18 11:50:42,refactor code,okozlova
89f09b8,2023-03-18 19:02:07,improve user experience,dsmisnov
9b445fc,2023-03-18 23:47:00,implement new design,mpetrova
5dc98b2,2023-03-18 17:06:20,fix bug,nsokolov
94f4cdd,2023-03-18 01:32:59,update dependencies,dsmisnov
edcba45,2023-03-18 17:20:00,implement new design,aivanov
74e7adb,2023-03-18 11:26:04,update dependencies,knikolaeva
611ce95,2023-03-18 00:33:09,add feature,mpetrova
4cf3fbf,2023-03-18 10:53:53,add unit tests,knikolaeva
49757fe,2023-03-18 12:31:21,optimize performance,aivanov
cda54de,2023-03-18 07:42:15,update dependencies,ekuznetsova
dfa62c3,2023-03-18 22:30:31,implement new design,abelov
a5e3a61,2023-03-18 10:48:36,fix bug in module,abelov
bbc9db4,2023-03-18 00:47:17,fix bugs,mpetrova
ef57e41,2023-03-18 15:38:33,refactor code,nsokolov
1c670bb,2023-03-18 07:19:05,implement new design,nsokolov
d4aeed4,2023-03-18 20:32:14,fix issue,nsokolov
550540c,2023-03-18 21:42:16,update dependencies,ekuznetsova
cd6519a,2023-03-18 11:16:33,add unit tests,knikolaeva
678c96d,2023-03-18 18:23:29,update dependencies,mpetrova
0282381,2023-03-18 01:07:56,add feature,aivanov
a4ed4e4,2023-03-18 13:09:22,fix issue,ekuznetsova
6fbaf25,2023-03-18 10:28:07,fix bug,pzaitsev
22ed009,2023-03-18 11:31:51,improve user experience,mpetrova
e534e4c,2023-03-18 15:29:09,refactor code,lvasiliev
e2f417a,2023-03-18 20:07:45,fix bug,dsmisnov
3901f62,2023-03-18 10:35:41,implement new design,aivanov
ed08cad,2023-03-18 19:16:13,refactor code,knikolaeva
36bd8da,2023-03-18 22:07:14,fix bug,lvasiliev
3c5069f,2023-03-18 23:15:22,optimize performance,abelov
0f5f50a,2023-03-18 19:11:00,optimize performance,dsmisnov
4a34b5d,2023-03-18 00:03:21,update dependencies,mpetrova
9600ec1,2023-03-18 08:50:02,fix bug,abelov
ff93a8c,2023-03-18 16:59:10,refactor code,nsokolov
6eb661b,2023-03-18 01:08:32,refactor code,abelov
d35dbc6,2023-03-18 00:35:15,improve user experience,knikolaeva
534be9d,2023-03-18 15:25:48,fix bug in module,abelov
089ee44,2023-03-18 10:09:05,update documentation,okozlova
22d0eb2,2023-03-18 08:33:37,update documentation,nsokolov
4e8ed2b,2023-03-18 17:06:03,fix issue,pzaitsev
ebc7020,2023-03-18 08:48:46,fix bug in module,nsokolov
6018d5d,2023-03-18 23:04:42,improve user experience,mpetrova
14c8f8d,2023-03-18 08:15:16,refactor code,knikolaeva
1ce2e7f,2023-03-18 23:39:04,add feature,okozlova
bd8cc0c,2023-03-18 11:05:20,refactor code,mpetrova
7f21587,2023-03-18 13:45:56,fix bug,aivanov
d4d3b0b,2023-03-18 14:01:06,fix bugs,dsmisnov
a7ff8d2,2023-03-18 15:15:35,add feature,abelov
9a423d4,2023-03-18 01:16:11,refactor code,pzaitsev
e5c5897,2023-03-18 19:56:24,update dependencies,nsokolov
e6e7ec9,2023-03-18 08:06:31,add unit tests,lvasiliev
33fc968,2023-03-18 08:46:47,improve user experience,lvasiliev
61b3c3a,2023-03-18 10:06:57,fix bug in module,mpetrova
57ff89a,2023-03-18 13:34:38,fix bugs,nsokolov
43584c6,2023-03-18 17:18:01,refactor code,aivanov
5321f40,2023-03-18 14:58:54,fix bug in module,dsmisnov
4243bc2,2023-03-18 17:03:04,fix bug in module,abelov
14317c9,2023-03-18 21:01:30,update dependencies,mpetrova
6b71fa6,2023-03-18 08:24:52,improve user experience,mpetrova
5f1b826,2023-03-18 12:12:33,fix bugs,pzaitsev
cdf1141,2023-03-18 21:48:18,fix issue,dsmisnov
91fffb6,2023-03-18 16:11:30,fix bug,dsmisnov
b9b245e,2023-03-18 22:38:11,add unit tests,lvasiliev
52b3a95,2023-03-18 10:05:01,implement new design,knikolaeva
8d6165e,2023-03-18 08:26:26,fix bug in module,abelov
d81a67b,2023-03-18 12:16:07,fix bug in module,abelov
5fb15cd,2023-03-18 14:36:11,implement new design,aivanov
1d2e5bd,2023-03-18 18:44:27,add unit tests,lvasiliev
4a6edc2,2023-03-18 15:28:02,fix bug in module,knikolaeva
1f2960f,2023-03-18 10:17:43,improve user experience,ekuznetsova
845af74,2023-03-18 13:51:42,add feature,aivanov
8f9916e,2023-03-18 23:17:51,add feature,mpetrova
e55953b,2023-03-18 00:57:58,refactor code,dsmisnov
0b660ff,2023-03-18 16:22:08,update documentation,aivanov
39e2c46,2023-03-18 15:49:38,add unit tests,knikolaeva
32e9c48,2023-03-18 14:08:19,fix bug,okozlova
fbf5a15,2023-03-18 00:05:58,update documentation,nsokolov
6eeb752,2023-03-18 10:10:20,fix bug in module,mpetrova
d352a6d,2023-03-18 12:52:12,fix bugs,aivanov
c2407e6,2023-03-18 19:06:12,update documentation,nsokolov
3ea7c89,2023-03-18 00:04:42,fix bug,ekuznetsova
a64ace2,2023-03-18 08:09:12,fix bug,pzaitsev
11cf9af,2023-03-18 09:58:43,add unit tests,ekuznetsova
fe95f1b,2023-03-18 13:14:48,improve user experience,nsokolov
aee7cb7,2023-03-18 01:18:59,fix bug in module,dsmisnov
a0e33f1,2023-03-18 19:01:27,fix bug in module,lvasiliev
226df81,2023-03-18 12:21:42,optimize performance,lvasiliev
f374c22,2023-03-18 09:53:02,add feature,mpetrova
90d872e,2023-03-18 18:21:55,fix issue,ekuznetsova
1324bdf,2023-03-18 13:59:09,add unit tests,nsokolov
74cf47a,2023-03-18 21:40:53,update documentation,lvasiliev
8ae384c,2023-03-18 00:06:21,refactor code,nsokolov
deaaa06,2023-03-18 08:47:33,fix bug in module,ekuznetsova
a630a29,2023-03-18 22:09:32,fix bugs,dsmisnov
1252840,2023-03-18 14:38:44,fix bug in module,lvasiliev
34a8ed6,2023-03-18 19:07:23,implement new design,nsokolov
8d8c278,2023-03-18 20:12:55,improve user experience,nsokolov
fbf8438,2023-03-18 16:59:51,update documentation,ekuznetsova
edd29a2,2023-03-18 00:23:02,fix bug,lvasiliev
60e7195,2023-03-18 10:12:19,implement new design,okozlova
a95af96,2023-03-18 11:53:27,add feature,pzaitsev
308afdf,2023-03-18 10:12:51,fix bug in module,abelov
325636c,2023-03-18 10:22:59,add unit tests,aivanov
7b745d6,2023-03-18 00:49:57,optimize performance,dsmisnov
c393153,2023-03-18 08:19:11,fix issue,knikolaeva
36fc163,2023-03-18 15:49:22,fix bug in module,ekuznetsova
fe12c6e,2023-03-18 22:42:24,optimize performance,dsmisnov
33e1b1b,2023-03-18 11:39:19,fix bug,ekuznetsova
d53725b,2023-03-18 10:44:58,optimize performance,pzaitsev
e706e39,2023-03-18 12:29:21,update dependencies,lvasiliev
7f861db,2023-03-18 12:24:01,add unit tests,mpetrova
c3de103,2023-03-18 00:35:24,fix bug,abelov
32cdc89,2023-03-18 10:59:37,refactor code,okozlova
b8b037d,2023-03-18 11:02:35,refactor code,nsokolov
d4519a8,2023-03-18 08:07:18,update dependencies,knikolaeva
fcbddd5,2023-03-18 11:52:46,update documentation,ekuznetsova
e2f6f7a,2023-03-18 18:51:58,refactor code,abelov
927e46a,2023-03-18 23:18:18,add feature,dsmisnov
6dd8053,2023-03-18 19:39:00,update documentation,abelov
fc1fc7a,2023-03-18 08:21:35,update documentation,mpetrova
08f3f1e,2023-03-18 13:02:02,improve user experience,okozlova
a238ae4,2023-03-18 19:44:33,improve user experience,lvasiliev
20d33fd,2023-03-18 12:50:40,optimize performance,lvasiliev
c2d10aa,2023-03-18 18:17:42,add feature,knikolaeva
5b84534,2023-03-18 10:43:35,improve user experience,knikolaeva
2f2563d,2023-03-18 21:01:13,update documentation,abelov
123a499,2023-03-18 11:59:35,refactor code,dsmisnov
0430bbf,2023-03-18 23:39:24,implement new design,pzaitsev
3be8f20,2023-03-18 16:27:57,fix issue,knikolaeva
7120cbb,2023-03-18 10:48:45,fix bug,okozlova
36dcc03,2023-03-18 16:44:47,fix bugs,knikolaeva
78e4a75,2023-03-18 01:22:42,update dependencies,knikolaeva
cf0492d,2023-03-18 10:30:02,add feature,aivanov
29bcdfb,2023-03-18 00:22:00,implement new design,knikolaeva
d2c5ec9,2023-03-18 00:09:06,refactor code,ekuznetsova
bb294f8,2023-03-18 14:12:09,fix bug in module,ekuznetsova
111ad32,2023-03-18 10:42:11,fix bug,mpetrova
d6de3df,2023-03-18 12:33:34,add unit tests,knikolaeva
1811d61,2023-03-18 17:50:06,fix bug in module,abelov
131fd0c,2023-03-18 13:22:22,refactor code,pzaitsev
e5ff784,2023-03-18 14:22:17,fix bugs,lvasiliev
edbea36,2023-03-18 19:59:23,fix bug,okozlova
eace507,2023-03-18 07:23:02,fix bug in module,lvasiliev
9fb2cb3,2023-03-18 12:00:14,add unit tests,ekuznetsova
2792a5a,2023-03-18 22:56:40,add feature,dsmisnov
e80a9e1,2023-03-18 23:10:28,update dependencies,abelov
fe9e398,2023-03-18 15:54:30,add unit tests,nsokolov
7228770,2023-03-18 10:30:21,fix bugs,aivanov
d233e55,2023-03-18 20:42:21,update dependencies,dsmisnov
4657970,2023-03-18 08:29:51,update documentation,okozlova
4becb4e,2023-03-18 13:19:27,fix issue,pzaitsev
1903a00,2023-03-18 15:30:13,refactor code,lvasiliev
0fcd7cb,2023-03-18 10:18:14,improve user experience,dsmisnov
18dd841,2023-03-18 17:13:48,refactor code,knikolaeva
a9a6c0c,2023-03-18 14:58:07,implement new design,lvasiliev
1df249a,2023-03-18 09:05:37,fix bugs,nsokolov
b67c490,2023-03-18 01:40:45,fix bug in module,knikolaeva
5a07275,2023-03-18 07:09:35,fix bug in module,lvasiliev
355ce14,2023-03-18 01:20:36,refactor code,lvasiliev
6353ed2,2023-03-18 20:14:53,update documentation,nsokolov
8b87715,2023-03-18 18:29:15,fix bugs,knikolaeva
349e20f,2023-03-18 21:45:03,fix bug in module,aivanov
9f67c4e,2023-03-18 15:19:09,improve user experience,knikolaeva
0eb2e6b,2023-03-18 00:30:50,add feature,aivanov
38d135e,2023-03-18 10:18:55,fix bug in module,nsokolov
dc1cd57,2023-03-18 13:50:51,optimize performance,pzaitsev
1fc5250,2023-03-18 15:16:15,update documentation,lvasiliev
134d711,2023-03-18 10:04:19,update dependencies,dsmisnov
056da41,2023-03-18 12:40:40,fix bug,lvasiliev
26e5481,2023-03-18 07:48:23,fix bug in module,nsokolov
a5c475e,2023-03-18 13:40:14,fix bugs,pzaitsev
fc3ee57,2023-03-18 17:19:31,refactor code,okozlova
c9f635c,2023-03-18 20:49:50,fix bug,aivanov
4a7c56f,2023-03-18 09:32:34,optimize performance,dsmisnov
b51e47f,2023-03-18 20:15:12,implement new design,ekuznetsova
c55c699,2023-03-18 11:16:53,fix bug,pzaitsev
b58701b,2023-03-18 14:05:55,fix bugs,okozlova
d953daf,2023-03-18 23:25:13,optimize performance,nsokolov
128e294,2023-03-18 12:04:07,implement new design,knikolaeva
a2154d5,2023-03-18 08:39:58,update documentation,ekuznetsova
3e7918f,2023-03-18 20:00:54,fix bugs,pzaitsev
ac18c5b,2023-03-18 22:54:08,fix issue,okozlova
f6b2f78,2023-03-18 19:40:31,fix issue,knikolaeva
036bc3f,2023-03-18 22:20:21,fix bug,aivanov
06a3355,2023-03-18 07:56:52,update dependencies,nsokolov
285e228,2023-03-18 14:18:45,update dependencies,okozlova
8ed8479,2023-03-18 20:58:00,optimize performance,abelov
e43c27e,2023-03-18 13:52:12,refactor code,okozlova
532d1fd,2023-03-18 19:34:54,optimize performance,lvasiliev
e9cb746,2023-03-18 07:00:35,add unit tests,abelov
86b2811,2023-03-18 11:06:20,fix bugs,ekuznetsova
b5b0714,2023-03-18 01:27:36,fix bug,okozlova
41ccdd7,2023-03-18 07:27:19,fix bugs,pzaitsev
39f3834,2023-03-18 07:23:41,optimize performance,knikolaeva
efac0e5,2023-03-18 23:15:13,fix bug,mpetrova
7a91c67,2023-03-18 01:04:40,update documentation,ekuznetsova
0d40be6,2023-03-18 15:21:08,fix bug in module,mpetrova
d66ac9f,2023-03-18 16:42:58,implement new design,aivanov
37710f2,2023-03-18 14:05:19,improve user experience,dsmisnov
a434669,2023-03-18 12:51:23,fix bug in module,ekuznetsova
6fa4e1c,2023-03-18 18:39:10,fix bugs,dsmisnov
252bf97,2023-03-18 23:11:18,fix bug,dsmisnov
1f946f6,2023-03-18 22:48:48,add unit tests,lvasiliev
981c3e0,2023-03-18 19:15:48,implement new design,nsokolov
4a734d8,2023-03-18 00:33:37,fix bug,okozlova
aa463c2,2023-03-18 14:57:44,add unit tests,okozlova
dc1d08a,2023-03-18 12:14:43,add unit tests,dsmisnov
c6f55eb,2023-03-18 18:24:54,optimize performance,aivanov
fd3f383,2023-03-18 15:36:21,fix bug,pzaitsev
e57c778,2023-03-18 00:20:10,update documentation,knikolaeva
451f955,2023-03-18 21:06:27,fix bugs,aivanov
5c92e92,2023-03-18 10:24:52,improve user experience,ekuznetsova
1240ad7,2023-03-18 01:55:05,fix bug,nsokolov
a438d50,2023-03-18 00:46:52,refactor code,abelov
e36b811,2023-03-18 18:17:53,improve user experience,lvasiliev
a87bbef,2023-03-18 11:47:36,fix issue,nsokolov
94896e4,2023-03-18 08:49:39,implement new design,abelov
cee96f3,2023-03-18 07:59:06,update documentation,knikolaeva
97f96d8,2023-03-18 11:26:07,add feature,aivanov
5051df7,2023-03-18 21:22:18,fix issue,mpetrova
52dc8bc,2023-03-18 11:59:11,improve user experience,abelov
44c0197,2023-03-18 20:25:39,fix bug,okozlova
113ac1c,2023-03-18 11:26:30,update dependencies,mpetrova
744c100,2023-03-18 11:25:42,update dependencies,mpetrova
7a3c090,2023-03-18 18:43:36,fix bug,aivanov
6c533b5,2023-03-18 07:34:01,refactor code,nsokolov
bf03e7c,2023-03-18 19:23:35,update documentation,knikolaeva
dd15cca,2023-03-18 17:07:41,refactor code,ekuznetsova
67dc850,2023-03-18 14:18:37,update documentation,ekuznetsova
cc2fb1c,2023-03-18 13:12:17,fix issue,okozlova
b16b744,2023-03-18 07:16:47,fix bug,aivanov
abadcf4,2023-03-18 17:45:58,optimize performance,ekuznetsova
e825e8a,2023-03-18 12:36:56,update documentation,pzaitsev
de23394,2023-03-18 20:42:19,update dependencies,okozlova
889b2f6,2023-03-18 11:25:19,fix issue,mpetrova
98208a9,2023-03-18 12:53:32,add feature,knikolaeva
e9d2a67,2023-03-18 17:40:38,optimize performance,nsokolov
ce14e58,2023-03-18 18:49:31,implement new design,mpetrova
d2aec4f,2023-03-18 20:32:07,update documentation,lvasiliev
eea7a2e,2023-03-18 22:06:18,fix bug,aivanov
28fb0b7,2023-03-18 08:51:47,fix bug,okozlova
1ba521f,2023-03-18 18:50:54,add unit tests,mpetrova
457bd18,2023-03-18 00:53:15,update dependencies,abelov
dcecfaa,2023-03-18 12:57:30,fix bugs,aivanov
599fa67,2023-03-18 19:59:18,fix bugs,okozlova
d378899,2023-03-18 18:18:53,update documentation,knikolaeva
4c8cdf6,2023-03-18 14:14:31,refactor code,knikolaeva
a08a1e2,2023-03-18 20:02:44,update documentation,pzaitsev
821626e,2023-03-18 12:43:06,fix issue,nsokolov
c97ec2e,2023-03-18 23:36:34,implement new design,dsmisnov
b2bad91,2023-03-18 21:29:21,update dependencies,lvasiliev
de2924d,2023-03-18 00:36:55,update documentation,nsokolov
d0cb695,2023-03-18 07:21:05,add feature,okozlova
fab3aeb,2023-03-18 21:18:59,fix issue,mpetrova
9707ba0,2023-03-18 20:34:55,update dependencies,dsmisnov
a8c5f1c,2023-03-18 01:23:17,update dependencies,abelov
d778c4a,2023-03-18 07:07:29,optimize performance,dsmisnov
2745101,2023-03-18 19:02:57,fix bug,aivanov
0f31f52,2023-03-18 08:35:31,fix issue,mpetrova
75ed609,2023-03-18 17:11:41,fix bug in module,knikolaeva
ab038bb,2023-03-18 20:15:40,fix bugs,ekuznetsova
d6a0762,2023-03-18 13:15:32,add unit tests,knikolaeva
e57191b,2023-03-18 11:10:47,add unit tests,pzaitsev
c44aca8,2023-03-18 11:49:53,implement new design,dsmisnov
96f3062,2023-03-18 01:15:55,fix bug,okozlova
a82fda3,2023-03-18 01:35:22,update documentation,pzaitsev
7d7ef07,2023-03-18 20:19:37,fix bugs,knikolaeva
4ec0aa5,2023-03-18 21:01:33,fix bug,nsokolov
514f178,2023-03-18 15:20:39,fix issue,mpetrova
e1726c5,2023-03-18 13:59:34,fix bug,nsokolov
a9d4fa3,2023-03-18 11:32:39,fix bug in module,okozlova
439d1f5,2023-03-18 22:32:14,implement new design,mpetrova
7207a08,2023-03-18 01:05:01,fix bug,dsmisnov
918ec26,2023-03-18 10:17:22,implement new design,knikolaeva
802f846,2023-03-18 18:49:33,implement new design,pzaitsev
1459c8e,2023-03-18 15:50:34,add unit tests,ekuznetsova
edd3735,2023-03-18 08:51:45,fix bugs,ekuznetsova
01ca7d4,2023-03-18 17:40:28,improve user experience,aivanov
8bb1789,2023-03-18 09:48:42,add feature,mpetrova
57c3375,2023-03-18 14:26:05,refactor code,nsokolov
3d52c92,2023-03-18 20:43:13,fix bugs,pzaitsev
15bafd7,2023-03-18 08:21:43,optimize performance,lvasiliev
785a76e,2023-03-18 17:32:44,add unit tests,pzaitsev
